latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,historical_flood_count,infrastructure_score,flood_occurrence_current_event
6.991142,81.646744,24,295.4,5,0,1966,9.8,1,47.2,195.2,0.2,0.486,0.275,0,58,0
8.310871,80.863186,110,6935.6,2,3,229,19.5,0,110.2,155.7,0.811,0.031,-0.208,0,26,0
9.23678,81.10692,54,6944.0,2,3,570,23.6,0,21.5,606.3,0.789,0.768,-0.147,0,46,0
9.509821,80.575493,49,313.8,2,3,614,20.5,0,42.1,351.8,0.111,0.438,-0.069,0,64,0
6.813942,80.126546,92,3145.6,3,2,322,39.0,0,123.8,11.7,0.318,0.34,-0.439,0,42,0
7.18502,80.738356,225,698.0,5,3,1719,10.0,1,58.8,465.3,0.211,-0.221,0.315,0,5,1
6.996269,80.483606,172,1682.9,6,3,339,23.8,0,104.5,105.4,0.169,-0.112,0.531,0,64,0
9.725078,80.127624,737,1468.5,4,4,10,16.8,0,75.8,76.4,0.615,-0.29,0.455,0,44,0
9.214361,80.036276,65,3298.8,6,1,609,53.0,0,237.0,262.7,0.668,0.495,0.223,1,34,0
6.6677,81.657535,80,1127.5,0,3,366,1.0,0,94.8,467.5,0.769,-0.015,-0.052,0,63,0
6.89771,79.79232,21,282.5,0,2,558,37.4,0,101.2,139.7,0.852,0.252,-0.52,0,28,0
8.900577,81.139186,1063,878.7,2,0,268,36.4,0,165.8,172.9,0.383,0.298,-0.078,0,65,0
6.886736,80.704354,65,1789.6,5,1,869,26.6,1,31.0,156.0,0.54,-0.181,-0.046,0,50,0
8.650645,79.816669,121,9876.3,2,4,10,7.4,0,158.0,170.7,0.492,0.578,-0.167,0,53,0
6.101952,81.007659,96,3287.8,5,3,689,1.0,1,5.5,45.9,0.355,-0.176,0.217,0,73,0
9.138752,81.313818,119,1111.4,4,1,77,1.0,0,27.7,189.1,0.448,0.252,-0.139,0,51,0
7.971679,81.716673,14,4689.2,6,2,330,1.5,0,31.6,7.9,0.914,0.373,-0.069,0,44,0
9.198989,80.176326,93,447.9,0,0,155,40.5,0,9.1,396.5,0.434,0.571,-0.033,0,80,0
7.350787,79.986149,846,1426.6,3,2,727,18.4,0,1.7,83.8,0.484,0.522,-0.153,0,5,0
8.526242,80.504099,589,2813.5,5,3,1682,85.3,1,221.1,302.0,0.321,0.141,0.54,0,38,1
7.155638,81.476927,11,4037.1,2,4,351,22.2,0,46.4,461.9,0.468,0.84,0.113,0,60,0
9.426219,80.599117,1039,2350.8,5,2,168,16.3,1,7.0,116.4,0.421,0.551,0.018,0,34,0
6.537355,79.719903,70,5871.3,5,1,213,5.9,1,39.8,307.5,0.394,-0.071,0.306,0,26,0
8.356979,81.245536,10,42.6,0,1,1875,28.0,1,74.2,148.5,0.859,0.25,-0.387,0,64,0
7.872684,81.626068,593,1498.4,2,1,1485,60.5,1,62.5,310.4,0.562,0.349,-0.133,0,31,0
6.796876,81.462619,17,120.1,0,0,1412,45.5,1,66.8,129.8,0.115,0.507,-0.029,0,58,0
6.858364,81.651935,38,18.4,5,4,16,32.4,1,189.6,101.1,0.337,0.146,-0.104,0,58,0
6.182688,80.727079,55,378.3,2,3,1659,48.9,1,113.7,388.6,0.918,0.561,0.068,0,35,0
9.2229,80.964719,20,1420.7,0,4,2073,27.0,1,171.6,196.7,0.523,0.222,-0.067,0,59,0
9.916329,81.383485,17,472.8,0,4,706,45.2,0,73.1,319.3,0.948,0.421,-0.885,0,43,1
8.873955,81.080864,1338,4158.7,0,3,424,1.0,0,38.3,230.8,0.558,0.224,0.011,0,42,0
5.937707,80.645386,1251,94.3,2,0,490,56.0,0,162.4,157.7,0.111,0.317,0.036,2,48,1
9.881231,81.731198,34,3080.5,0,3,749,10.1,0,54.3,101.7,0.68,0.152,-0.14,0,52,0
6.741687,80.784158,58,1574.4,3,2,484,19.0,0,39.6,195.8,0.077,-0.064,-0.128,0,50,0
7.689489,81.384057,101,613.1,5,2,473,26.2,1,59.3,464.0,0.703,0.017,-0.054,0,15,0
6.847934,79.762007,63,625.3,3,4,587,57.8,0,79.8,215.1,0.197,0.323,-0.314,0,43,0
8.759261,80.176948,101,988.9,5,4,67,31.2,1,5.7,230.5,0.951,-0.064,-0.107,0,41,0
6.607886,81.870975,160,787.3,6,0,629,9.3,0,74.0,162.2,0.419,0.267,0.346,0,32,0
8.611926,81.834003,71,1103.9,4,0,91,1.0,0,31.9,57.5,0.855,-0.35,-0.197,0,55,0
7.763416,80.085256,40,516.3,6,0,515,8.2,0,29.1,403.4,0.193,-0.217,-0.301,0,65,0
7.539059,80.156716,41,915.4,0,3,10,15.9,0,117.2,51.4,0.979,0.178,-0.038,0,59,0
8.801635,80.211656,60,6332.1,5,4,513,27.7,1,123.7,377.9,0.47,-0.542,0.22,0,27,0
8.357092,81.743509,120,671.6,5,2,570,33.4,1,5.7,65.7,0.511,0.658,-0.087,0,36,0
7.894048,79.732417,79,3553.0,4,0,312,32.4,0,29.6,52.1,0.638,0.157,0.292,0,40,0
7.956985,80.839314,86,2180.0,2,3,688,26.1,0,12.6,309.7,0.066,0.05,0.06,0,48,0
8.75792,80.750767,28,3481.7,3,1,284,1.0,0,229.1,217.8,0.393,0.131,0.126,0,29,0
6.66101,81.05579,16,751.4,0,2,260,1.0,0,13.7,375.9,0.378,-0.115,0.198,0,45,0
6.065854,80.836469,106,7326.4,0,3,491,17.6,0,26.3,516.8,0.267,0.173,-0.024,0,58,0
8.416931,81.400225,84,649.9,3,0,451,44.8,0,141.6,211.9,0.426,0.47,0.012,0,53,0
7.002757,80.031142,137,1685.7,3,1,691,8.4,0,94.3,344.7,0.278,0.227,-0.15,0,59,0
6.035377,80.475192,675,150.3,1,4,10,17.6,0,121.8,263.8,0.578,-0.118,0.412,0,85,0
9.442153,80.918701,1507,1734.2,5,2,488,28.7,1,14.6,104.6,0.282,0.043,0.677,0,54,0
6.695587,81.031153,37,2498.8,0,0,218,41.1,0,179.8,499.0,0.752,-0.21,0.272,0,29,0
9.460778,79.679273,49,836.9,0,4,654,43.9,0,236.7,121.8,0.262,0.212,-0.371,0,33,0
6.184991,81.069827,53,2512.4,3,2,633,40.4,0,74.5,42.4,0.444,0.216,-0.026,0,82,0
7.781992,81.496656,117,1362.5,4,1,566,39.5,0,26.1,28.9,0.25,-0.216,-0.343,0,95,0
7.473961,80.585977,1546,2746.1,2,2,1514,26.8,1,57.8,308.8,0.653,0.312,0.466,0,59,0
6.795648,80.255519,892,3250.5,0,4,537,13.5,0,9.5,208.4,0.285,0.433,0.232,0,51,0
6.284562,81.288413,23,783.5,0,1,1008,42.2,1,216.7,334.1,0.482,-0.207,0.325,0,44,1
9.267874,79.988199,19,78.7,5,1,341,33.4,1,132.8,170.6,0.237,0.33,0.255,0,71,1
9.297833,80.319766,391,2156.2,3,0,573,5.6,0,50.3,316.9,0.839,0.298,-0.218,0,32,0
8.014612,80.553469,864,714.7,4,0,260,35.1,0,32.4,561.3,0.233,-0.29,0.355,0,46,0
9.867924,80.253621,102,83.7,5,2,320,52.5,1,137.9,299.8,0.323,0.623,0.206,0,5,1
8.677799,81.52486,705,575.3,0,1,867,52.2,0,39.3,169.9,0.477,0.057,0.275,0,60,0
8.930347,79.90529,75,568.9,0,0,629,32.6,0,47.2,148.9,0.568,0.097,-0.095,0,24,0
7.074449,81.065037,1244,251.0,5,0,62,36.6,1,119.0,87.1,0.551,0.062,-0.16,1,28,0
8.132122,81.244532,28,243.1,0,2,754,7.4,0,59.7,500.9,0.347,0.161,0.031,0,87,1
9.878682,80.09557,122,288.0,1,0,248,1.0,0,92.8,77.2,0.527,0.531,0.188,0,85,0
7.136925,80.004737,20,382.3,2,4,10,37.9,0,109.1,261.7,0.318,0.409,-0.249,0,55,1
8.74609,81.433583,34,1983.7,6,2,591,5.9,0,28.4,305.5,0.606,-0.217,0.747,1,60,0
7.827884,81.678388,62,70.7,2,1,718,1.0,0,58.2,417.1,0.225,0.054,0.1,0,49,0
9.534991,80.656111,83,1148.8,2,1,407,21.8,0,18.1,305.9,0.578,0.407,-0.249,0,48,0
9.730428,81.742182,1303,960.6,2,2,1234,23.9,1,100.8,484.5,0.722,-0.039,-0.184,0,59,1
7.794421,81.828163,46,2796.6,3,4,1092,11.5,1,11.3,38.7,0.887,0.278,0.061,0,58,0
9.395033,80.659871,121,129.8,2,0,1034,15.6,1,60.1,87.8,0.62,0.822,0.172,1,70,0
8.798434,81.42336,47,2435.5,3,1,82,59.5,0,147.2,578.5,0.229,-0.245,0.048,0,20,1
8.920864,80.501116,41,1281.8,0,1,674,24.3,0,156.4,184.9,0.617,0.126,-0.046,0,9,0
9.377622,79.914321,919,3080.4,6,3,1125,51.8,1,41.5,445.8,0.423,0.308,0.142,1,55,0
7.041844,80.648099,112,375.3,5,2,565,32.6,1,134.9,324.3,0.693,0.021,0.067,0,17,0
7.036574,81.837517,62,333.0,0,4,682,23.2,0,29.4,386.2,0.348,-0.19,-0.064,0,32,0
8.472386,81.6965,51,36.4,2,1,880,25.1,0,143.9,187.0,0.626,0.433,-0.623,1,25,0
6.166871,80.025875,36,9875.9,0,4,10,35.6,0,6.5,350.8,0.669,0.081,0.15,0,48,0
7.295249,79.788472,2,629.3,0,3,573,25.2,0,66.4,456.1,0.576,0.16,0.102,0,5,0
8.79232,81.587773,74,336.1,6,3,10,1.0,0,125.9,173.7,0.691,0.271,0.195,0,60,0
9.8627,81.47254,1279,1622.5,3,3,1503,58.4,1,228.5,493.8,0.242,0.085,-0.0,0,70,1
6.530794,81.630949,67,72.5,2,2,10,73.6,0,51.1,198.8,0.29,0.241,0.073,0,92,0
7.264534,80.967343,15,504.5,6,4,372,14.6,0,44.1,270.9,0.724,-0.18,0.111,0,70,0
8.482697,80.788687,51,2526.2,3,1,605,32.8,0,152.5,368.3,0.512,0.072,0.161,0,39,1
7.846714,80.65799,35,257.4,5,1,10,9.4,1,67.1,143.5,0.243,-0.091,0.157,2,30,0
6.359936,81.463526,27,583.9,5,4,611,1.0,1,15.7,198.2,0.718,0.331,-0.188,0,29,0
5.965238,79.913351,109,409.0,1,0,353,5.9,0,235.7,212.0,0.7,0.142,-0.287,1,62,1
9.325267,80.429099,40,2126.2,0,4,653,49.6,0,140.8,13.1,0.666,0.499,-0.162,0,95,0
7.110738,80.909606,55,16.8,1,4,465,1.0,0,33.3,198.2,0.342,-0.115,0.059,0,51,0
9.272367,80.101865,602,1203.1,4,4,752,45.4,0,33.6,232.5,0.657,0.124,0.212,0,5,0
9.870907,80.761156,31,19.5,2,2,325,4.9,0,64.2,212.3,0.375,0.568,0.521,2,34,0
9.847448,81.008716,74,2655.9,2,0,1723,64.8,1,27.4,358.2,0.662,0.238,-0.094,0,43,0
7.479768,81.593048,25,5297.5,4,3,679,12.5,0,123.8,111.2,0.521,0.342,0.1,0,31,0
9.76408,81.394112,90,3255.6,0,4,43,22.5,0,58.8,92.7,0.761,-0.246,-0.186,0,35,0
9.284672,81.198525,140,1437.3,6,1,1085,8.9,1,140.3,122.4,0.828,-0.497,0.496,0,65,0
6.111719,80.220279,22,154.3,0,4,480,14.6,0,129.4,256.6,0.32,-0.137,-0.043,1,82,1
7.640435,80.605869,157,1346.0,1,1,178,1.0,0,116.0,50.0,0.402,0.362,0.218,0,76,0
6.023511,79.946573,923,1099.4,4,1,1737,5.0,1,84.2,103.4,0.143,-0.094,-0.072,1,21,0
6.313403,81.003174,101,3367.3,2,3,419,48.0,0,69.0,292.2,0.519,-0.354,0.232,0,71,0
7.528631,81.098761,46,1014.1,1,3,548,37.9,0,45.0,262.1,0.253,0.189,0.133,0,12,0
8.400285,80.561049,154,1058.8,0,2,475,1.0,0,79.1,198.1,0.111,0.37,0.061,0,53,0
7.021841,80.853534,446,618.2,4,4,340,11.7,0,55.2,308.0,0.606,-0.003,0.057,0,39,0
9.561126,79.685197,93,5823.9,2,4,995,57.9,0,36.8,363.1,0.642,0.186,0.108,0,5,0
8.057482,80.533184,101,1200.8,0,4,282,84.0,0,79.8,76.0,0.709,0.199,-0.208,0,53,0
8.75094,80.758174,48,1196.6,5,3,708,8.7,1,18.3,85.5,0.599,-0.049,0.114,0,5,0
9.084603,80.924769,44,495.9,0,3,1616,67.5,1,121.9,13.6,0.642,0.345,0.107,0,58,0
7.973695,80.884894,1747,5940.3,2,0,868,15.1,0,22.9,134.0,0.466,0.096,0.331,0,22,0
9.737512,80.450653,89,1381.8,5,1,30,19.6,1,81.9,156.2,0.609,0.326,0.351,0,25,0
8.629706,80.868389,77,120.1,3,2,632,26.7,0,132.1,285.1,0.503,0.558,-0.074,0,61,1
9.104979,80.958075,547,102.7,0,2,622,34.7,0,24.7,307.5,0.078,0.124,-0.069,0,29,0
6.281673,81.075977,107,1551.4,0,3,1109,46.6,1,26.8,154.4,0.552,0.146,0.158,0,34,0
7.995717,81.729797,182,1027.2,0,2,841,34.0,0,21.3,29.9,0.496,-0.136,-0.154,0,15,0
6.445599,79.989561,66,665.4,5,2,511,1.0,1,7.6,98.7,0.949,0.027,-0.242,0,57,0
6.583242,80.36054,153,1009.5,6,2,2058,40.9,1,5.5,130.7,0.236,0.113,0.092,1,69,0
9.77188,80.133154,153,1627.7,2,4,486,16.7,0,112.0,225.6,0.215,0.234,-0.034,0,35,0
7.887122,81.823725,18,903.1,5,3,693,27.2,1,57.6,128.5,0.373,0.031,-0.173,0,42,0
7.799694,80.401807,48,6177.8,6,1,294,34.3,0,167.9,318.4,0.716,-0.017,-0.081,0,19,0
7.161071,81.611545,635,2325.5,5,1,1259,71.7,1,13.9,73.4,0.336,-0.185,-0.75,0,52,0
8.892918,80.542998,5,1377.3,0,4,30,1.0,0,1.0,220.0,0.431,0.441,0.223,0,59,0
9.343583,81.23933,470,5087.6,2,2,295,1.0,0,14.2,148.5,0.632,0.567,-0.059,0,47,0
9.106365,80.084605,10,1417.9,3,2,532,14.8,0,33.5,298.8,0.417,0.406,-0.037,0,44,0
7.137049,81.325358,107,1215.1,5,0,661,4.3,1,183.6,202.1,0.426,0.102,0.055,0,63,0
9.284061,81.82623,73,3748.8,0,0,95,47.4,0,110.9,92.3,0.722,0.379,-0.001,0,39,0
8.523064,80.598949,45,35.2,6,3,97,14.7,0,72.8,84.5,0.53,-0.39,0.269,0,20,0
8.348681,81.194325,17,2329.3,5,3,1943,31.9,1,139.6,452.1,0.682,-0.103,0.083,0,36,0
8.865832,80.449662,0,1295.7,0,0,719,9.9,0,123.2,55.6,0.475,-0.036,0.068,1,27,0
7.995475,79.683663,56,1702.6,0,4,634,49.2,0,109.2,261.7,0.233,0.307,0.005,0,45,0
7.088254,81.625061,57,2091.9,2,0,454,32.4,0,93.6,102.4,0.599,0.735,-0.146,0,61,0
7.090861,81.248048,36,3767.4,2,0,167,41.7,0,80.4,371.7,0.519,0.152,0.048,0,36,1
8.507182,80.403958,7,2490.9,0,0,642,1.0,0,83.7,281.7,0.662,0.117,-0.216,0,65,0
8.804044,79.839609,1039,2615.8,6,0,1926,50.9,1,17.0,37.4,0.464,0.286,0.05,1,95,0
7.133775,80.872245,51,2026.4,6,3,328,27.9,0,57.8,252.8,0.534,0.227,0.119,1,43,0
8.578419,80.301043,1,628.9,2,1,95,1.0,0,103.6,126.6,0.189,0.644,0.382,0,94,0
8.797799,79.896663,15,137.9,0,0,569,18.4,0,4.9,26.5,0.61,0.033,-0.474,0,51,0
8.262914,81.782708,104,3603.9,0,4,439,28.2,0,1.6,265.7,0.336,0.502,0.023,0,33,0
6.953856,80.048347,68,2230.9,3,2,680,1.0,0,163.1,250.2,0.454,0.499,-0.044,0,84,0
7.281119,80.072388,154,259.0,0,1,534,48.0,0,126.5,159.6,0.128,0.198,0.099,0,35,0
6.029857,81.0277,12,2831.8,5,0,941,7.2,1,4.2,414.2,0.221,-0.028,0.046,0,40,0
7.973204,80.369141,18,72.8,5,0,230,18.7,1,211.1,235.3,0.349,0.026,0.302,0,39,0
8.42698,80.685723,69,1674.8,2,1,199,11.3,0,64.4,308.5,0.675,0.608,-0.2,0,22,0
9.55067,81.526312,1648,1286.1,5,2,743,33.6,1,44.2,400.9,0.094,0.121,0.481,0,20,0
6.914296,81.654874,4,203.1,0,0,321,19.3,0,40.8,187.1,0.21,-0.142,0.12,2,32,0
8.448888,81.845962,3,1689.7,6,0,346,21.9,0,72.0,386.3,0.376,0.2,0.145,1,45,0
8.25151,81.389453,108,642.0,2,2,1254,15.8,1,78.8,270.5,0.288,0.313,0.01,0,87,0
8.609774,81.770253,158,742.6,0,3,246,1.0,0,12.9,571.7,0.636,-0.383,0.166,0,36,0
9.769847,81.152499,60,4293.2,4,1,304,1.0,0,138.6,334.9,0.489,-0.25,-0.259,0,92,0
9.708263,80.61099,1,3122.9,0,2,481,44.1,0,32.5,274.4,0.414,0.406,-0.179,0,56,0
8.754423,81.686426,19,5246.2,2,3,10,1.0,0,299.4,79.5,0.649,0.288,-0.118,0,60,0
8.147473,80.061579,65,2004.8,0,4,144,27.3,0,133.3,130.8,0.334,-0.311,0.162,0,39,0
8.436027,80.29529,55,1019.7,4,2,562,1.0,0,191.6,229.8,0.71,-0.004,-0.529,0,77,0
7.715318,81.002308,115,3670.8,5,1,247,36.6,1,21.6,130.8,0.935,-0.123,-0.511,0,49,0
6.523766,80.246602,1064,5802.2,3,1,787,13.7,0,118.0,240.3,0.535,-0.241,0.004,0,53,0
8.022353,80.937225,70,283.6,0,2,568,10.7,0,197.5,333.8,0.25,0.247,-0.133,0,53,1
8.335606,81.426889,6,2909.6,6,1,465,31.1,0,88.4,282.7,0.592,-0.191,0.206,3,48,0
8.259343,79.809765,99,6119.9,0,0,689,22.3,0,12.7,45.7,0.344,0.292,0.138,0,38,0
8.101556,80.702967,70,151.7,5,4,189,46.5,1,8.2,221.8,0.93,0.327,-0.194,0,37,0
9.548902,81.847086,29,9377.4,2,3,814,66.5,0,46.4,139.8,0.806,0.788,0.107,0,53,0
8.183404,80.123921,41,786.7,1,3,569,17.3,0,120.3,151.5,0.375,0.201,-0.001,0,53,0
9.797281,81.120607,55,467.2,4,1,822,67.8,0,155.2,189.2,0.756,0.324,-0.015,1,77,0
7.758168,81.863196,46,767.2,2,3,71,19.9,0,137.8,320.9,0.576,0.789,0.462,0,43,0
6.938449,81.287346,25,2443.5,2,2,925,30.8,0,67.2,14.4,0.285,0.207,-0.148,0,67,0
9.877281,79.866555,156,1544.7,2,4,824,5.8,0,86.6,58.3,0.254,0.069,0.252,0,40,0
8.02402,81.85704,24,1852.1,3,1,464,26.4,0,26.3,197.0,0.421,0.196,-0.095,0,46,0
8.158947,81.115506,75,403.4,6,3,154,6.0,0,156.9,309.6,0.788,0.366,0.128,1,83,0
9.165739,80.019332,31,748.3,0,1,10,1.0,0,44.1,248.9,0.399,0.403,-0.293,0,74,0
8.029029,81.781131,152,132.1,2,1,759,10.8,0,8.9,62.2,0.542,0.451,0.23,0,82,0
8.724718,80.78902,54,520.0,0,3,803,14.3,0,10.2,248.8,0.652,0.391,-0.175,0,32,0
9.865369,81.251894,119,220.7,5,2,443,1.0,1,26.3,32.9,0.104,0.564,-0.142,1,29,0
8.270142,80.281987,34,1194.7,3,1,617,3.3,0,68.1,254.6,0.828,0.3,0.318,0,31,0
7.165244,80.807362,131,2135.6,2,1,574,1.0,0,200.2,235.0,0.167,0.323,0.173,0,68,0
6.332191,81.72722,13,591.4,1,1,653,1.0,0,201.3,177.0,0.478,0.089,0.179,1,35,0
6.22743,81.6186,686,2424.0,0,2,2026,67.9,1,74.8,239.5,0.34,-0.21,0.195,0,38,0
7.183703,81.23464,100,1647.1,6,1,1100,29.0,1,68.5,324.0,0.57,0.234,0.425,1,51,0
6.45849,80.980297,30,5938.4,6,0,409,35.7,0,86.2,281.7,0.525,0.139,0.291,0,56,0
6.278488,81.240344,33,31.6,5,2,435,5.5,1,47.2,148.7,0.604,0.271,0.389,0,39,0
8.551217,81.45515,88,365.5,5,0,493,37.3,1,125.7,218.9,0.066,0.042,-0.017,0,37,1
7.234646,80.508647,138,995.3,0,2,688,22.4,0,130.8,184.1,0.27,-0.164,0.155,0,33,0
7.560031,81.076673,115,3942.6,5,4,935,18.3,1,105.9,180.0,0.358,0.435,-0.652,0,44,0
8.180952,80.015017,87,2330.6,0,2,360,13.4,0,222.0,54.8,0.787,0.324,0.13,0,21,0
5.948213,80.771658,108,511.0,0,3,10,23.1,0,11.7,526.6,0.854,-0.136,-0.261,0,49,0
9.910277,79.85399,23,2043.8,0,3,734,1.0,0,86.9,122.1,0.417,-0.291,-0.177,0,72,0
8.577579,79.748936,20,1132.1,0,1,650,6.0,0,208.2,173.5,0.584,0.134,0.348,0,34,1
8.102384,81.159658,800,1775.0,0,1,330,43.2,0,36.0,370.7,0.456,-0.384,0.254,0,32,0
9.524388,81.166949,44,457.5,5,3,415,23.9,1,26.1,77.5,0.885,-0.12,-0.205,1,55,0
8.381524,80.157555,66,4700.5,3,4,10,17.5,0,3.2,68.8,0.39,0.015,0.223,0,65,0
6.477353,81.536162,42,2627.7,6,0,197,26.7,0,133.6,424.5,0.687,0.319,0.024,1,5,0
9.613343,81.564306,65,1426.8,2,4,1939,57.8,1,184.3,307.1,0.887,0.311,-0.015,0,42,0
9.678498,80.194169,0,3201.2,0,2,692,17.7,0,33.3,14.9,0.374,-0.052,-0.006,2,81,0
8.868748,80.255723,145,1190.6,5,4,809,15.1,1,136.8,93.1,0.33,-0.302,0.182,0,25,0
8.307921,80.976097,100,2305.5,0,3,202,1.0,0,127.4,247.0,0.227,0.011,-0.169,0,55,0
9.390184,80.042127,174,1945.1,1,0,428,14.0,0,45.3,181.6,0.097,0.2,-0.197,0,91,0
9.073402,80.943944,15,244.7,5,2,10,10.2,1,96.4,47.6,0.485,0.005,0.078,0,39,0
7.148838,81.640117,82,2255.5,3,4,616,1.0,0,35.3,182.2,0.625,-0.004,0.364,0,73,0
9.156292,81.25322,979,917.4,2,1,88,5.7,0,81.9,141.1,0.364,0.761,0.079,0,43,0
8.381842,79.746755,43,259.7,4,4,508,39.3,0,62.0,221.6,0.907,-0.104,-0.088,0,58,0
7.018104,80.648203,111,182.1,5,0,1969,30.8,1,56.6,205.4,0.634,-0.131,0.442,0,52,0
7.092003,81.613792,114,3189.0,0,0,120,20.8,0,160.6,114.6,0.367,0.046,0.083,0,28,0
7.088092,81.493043,113,145.2,2,2,1729,71.2,1,235.7,9.6,0.46,0.61,0.188,1,40,0
6.305686,80.44297,129,1031.6,5,1,765,1.0,1,56.1,52.1,0.606,0.402,0.067,0,32,0
6.597863,79.910656,17,1728.9,3,2,1163,40.6,1,45.8,223.2,0.383,0.214,-0.208,0,32,0
6.500961,81.081091,198,5971.4,5,0,767,25.3,1,1.8,173.3,0.174,0.095,0.281,0,25,0
6.971112,79.942433,139,1373.0,3,3,943,6.2,0,183.5,162.0,0.393,0.243,-0.154,0,35,0
8.18942,80.209557,167,594.1,0,1,151,14.9,0,26.2,381.3,0.431,-0.342,0.223,0,81,0
6.825167,80.601831,76,2639.3,4,2,724,1.0,0,235.3,85.5,0.538,0.176,-0.309,0,41,0
9.710497,80.086338,20,1449.5,4,2,259,1.0,0,89.0,425.7,0.649,-0.218,0.348,0,36,1
8.467823,81.548218,23,1913.9,2,1,371,1.0,0,75.5,171.1,0.684,0.685,-0.168,0,75,0
9.700771,81.425926,52,1986.7,0,4,1415,44.4,1,71.1,148.3,0.714,0.391,-0.147,0,45,0
8.63243,79.775187,49,821.9,3,0,966,37.5,0,45.8,469.9,0.379,0.729,-0.322,0,68,1
8.196674,80.196494,103,765.8,0,4,786,13.7,0,193.3,320.7,0.936,-0.155,0.47,0,42,0
6.87042,81.583937,310,1593.3,3,1,1053,62.7,1,101.3,125.7,0.339,0.566,-0.208,0,22,0
6.014714,81.214378,44,3295.3,5,3,172,27.8,1,36.4,191.4,0.448,-0.09,0.022,0,65,0
9.658275,80.614691,91,4077.6,1,0,564,19.3,0,102.9,0.1,0.822,0.076,-0.418,0,77,0
6.777894,79.75985,107,2792.2,6,1,1154,33.0,1,13.8,436.3,0.819,0.284,0.391,1,79,0
7.670166,79.928731,85,3150.0,3,4,475,53.3,0,139.3,135.4,0.831,0.283,0.245,0,35,0
6.03112,80.969037,70,450.1,0,1,660,18.2,0,0.6,386.2,0.617,-0.213,-0.036,0,32,0
9.332637,81.357597,550,411.5,0,1,10,25.9,0,14.1,425.4,0.626,0.408,0.09,0,41,0
8.614568,80.692901,38,640.9,2,4,670,42.0,0,3.4,214.7,0.242,0.255,-0.111,0,11,0
6.771693,80.379063,140,3646.9,3,2,481,1.0,0,182.0,74.6,0.459,0.199,-0.095,0,47,0
6.328405,80.275325,57,1066.9,6,0,1985,48.8,1,29.6,28.3,0.89,0.299,0.187,0,67,0
8.567421,81.844736,94,615.1,3,0,728,27.4,0,246.5,286.3,0.787,0.032,-0.281,0,32,0
6.998638,81.033602,41,6922.8,0,3,10,25.7,0,77.2,379.7,0.388,0.142,0.152,0,26,0
6.880459,80.63275,28,141.9,6,4,942,28.4,0,17.5,270.4,0.87,0.253,0.415,1,15,0
7.561867,81.873877,50,4437.0,5,3,387,65.5,1,41.8,392.6,0.184,-0.345,0.136,0,25,1
7.771098,79.677874,4,4749.8,0,2,10,9.4,0,75.4,287.6,0.13,-0.097,-0.013,3,42,1
6.685918,81.126337,625,792.6,4,4,637,1.0,0,75.0,90.9,0.664,-0.035,-0.114,0,58,0
8.200143,80.02198,74,1961.2,2,0,682,15.8,0,28.1,257.8,0.737,0.445,0.389,0,50,0
8.038637,80.575262,33,7154.1,4,4,556,23.2,0,16.5,181.6,0.275,0.414,0.206,1,16,0
7.189104,80.478048,61,724.5,2,2,435,9.0,0,29.0,397.0,0.781,-0.241,0.623,0,38,0
7.797748,80.605953,0,2872.9,0,1,287,1.7,0,5.2,364.0,0.492,-0.186,-0.137,0,17,0
7.453504,79.685362,625,1689.6,2,1,438,42.3,0,62.0,237.2,0.212,-0.015,0.455,0,41,0
7.421825,81.860586,69,449.9,1,1,484,12.7,0,125.8,11.0,0.924,-0.177,0.428,0,36,0
7.240011,81.797962,813,810.2,0,1,10,44.4,0,147.7,448.6,0.114,0.026,-0.478,0,29,0
8.050563,81.18667,144,2028.9,4,2,515,37.4,0,165.3,113.8,0.445,-0.33,0.262,0,5,0
7.444308,81.544407,99,4748.1,6,0,509,8.7,0,136.2,162.8,0.693,0.483,0.263,1,95,0
7.727214,81.0082,13,4517.5,3,2,183,2.7,0,91.4,34.5,0.538,0.082,-0.196,0,62,0
6.159992,80.860327,98,2537.3,4,1,660,3.8,0,149.0,320.3,0.304,0.052,0.188,0,53,0
9.643078,80.786825,56,568.3,3,1,918,7.3,0,55.3,2.3,0.837,0.447,0.22,0,31,0
6.752203,80.822859,15,5086.7,6,4,127,28.2,0,168.9,210.4,0.394,-0.326,0.279,1,49,1
8.493663,80.632383,583,193.9,5,0,461,7.7,1,199.2,208.7,0.522,0.384,-0.518,2,89,0
8.260022,80.747883,79,413.0,5,4,367,27.8,1,139.0,273.5,0.709,0.19,-0.26,0,84,0
7.152637,80.013572,85,3463.0,4,0,983,44.5,0,117.1,432.9,0.484,0.491,-0.226,0,92,1
9.769427,80.580701,10,6090.7,6,3,426,43.6,0,37.5,219.7,0.502,0.726,0.179,0,30,0
6.623362,81.860453,94,943.7,6,2,1310,18.6,1,90.6,126.7,0.287,-0.187,0.773,0,52,0
6.871237,81.656703,11,7093.0,1,1,515,46.3,0,173.4,193.9,0.274,-0.334,0.137,0,57,1
8.011759,81.402724,74,831.4,6,3,1663,20.3,1,220.0,31.3,0.302,0.16,0.642,0,17,0
