LONG,LAT,Elevation,AAP,RiverDIST,FaultDIST,SlopePercent,SlopeDegrees,Landslide,SUB_Basin_ ,SUB_Basin_Ararat,SUB_Basin_Aras 2,SUB_Basin_Atrak Delta,SUB_Basin_Babol,SUB_Basin_Bampur,SUB_Basin_Chalus,SUB_Basin_Dalaki,SUB_Basin_Dasht-e Kavir,SUB_Basin_Dez,SUB_Basin_Diyala,SUB_Basin_Gamasb,SUB_Basin_Gorgan,SUB_Basin_Hableh Rud,SUB_Basin_Haj Ali Gholi Salt Lake,SUB_Basin_Halil Rud,SUB_Basin_Haraz,SUB_Basin_Iran Southern Coast,SUB_Basin_Jaghin,SUB_Basin_Jajrood,SUB_Basin_Kara-Kum Desert,SUB_Basin_Karaj,SUB_Basin_Karasu,SUB_Basin_Karkheh,SUB_Basin_Karun,SUB_Basin_Kavir-o Namak,SUB_Basin_Kor,SUB_Basin_Lake Orumieh,SUB_Basin_Lenkeran,SUB_Basin_Lesser Zab,SUB_Basin_Mand,SUB_Basin_Marun,SUB_Basin_Masileh,SUB_Basin_Mehran,SUB_Basin_Nahr at Tib,SUB_Basin_Nahrawan Canal,SUB_Basin_Nakhchivan Reservoir,SUB_Basin_Namakzar-e Shahdad,SUB_Basin_Neka,SUB_Basin_Neyriz Lake,SUB_Basin_Qarabaq,SUB_Basin_Qarasu,SUB_Basin_Qezel Owzan,SUB_Basin_Rakshan,SUB_Basin_Rud-e Atrak,SUB_Basin_Rudan,SUB_Basin_Safid Rud,SUB_Basin_Safid Rud Delta,SUB_Basin_Se Hezar,SUB_Basin_Shadkam,SUB_Basin_Shoor,SUB_Basin_Shur,SUB_Basin_Shur Ab,SUB_Basin_Simineh Rud,SUB_Basin_Sumbar,SUB_Basin_Tajan,SUB_Basin_Talar,SUB_Basin_Talkheh Rud,SUB_Basin_Tedzhen,SUB_Basin_Upper Hari Rod,SUB_Basin_Vilascay / Lankaran / Tangarud,SUB_Basin_Zal,SUB_Basin_Zarineh Rud,SUB_Basin_Zayandeh Rud,SUB_Basin_Zohreh,Landuse_Type_ ,Landuse_Type_agri,Landuse_Type_bagh/grazing area,Landuse_Type_bareland,Landuse_Type_denseforest,Landuse_Type_dryfarming,Landuse_Type_follow,Landuse_Type_goodrange,Landuse_Type_lowforest,Landuse_Type_masil,Landuse_Type_mix(agri_X),Landuse_Type_mix(agri_bagh),Landuse_Type_mix(agri_dryfarming),Landuse_Type_mix(agri_follow),Landuse_Type_mix(bagh_X),Landuse_Type_mix(bareland_x),Landuse_Type_mix(denseforest_x),Landuse_Type_mix(dryfarming_x),Landuse_Type_mix(follow_x),Landuse_Type_mix(goodrang_x),Landuse_Type_mix(lowforest_x),Landuse_Type_mix(modforest_x),Landuse_Type_mix(modrange_x),Landuse_Type_mix(poorrange_x),Landuse_Type_mix(verylowforest_x),Landuse_Type_mix(woodland_x),Landuse_Type_modforest,Landuse_Type_modrange,Landuse_Type_poorrange,Landuse_Type_rock,Landuse_Type_saltland,Landuse_Type_urban,Landuse_Type_verylowforest,Landuse_Type_water,Landuse_Type_wetland1,Landuse_Type_woodland1,Landuse_Type_woodland2,GEO_UNIT_ ,GEO_UNIT_COm,GEO_UNIT_Cb,GEO_UNIT_Cl,GEO_UNIT_Cm,GEO_UNIT_Cz,GEO_UNIT_Czl,GEO_UNIT_DCkh,GEO_UNIT_Db,GEO_UNIT_Db.sh,GEO_UNIT_Dkh,GEO_UNIT_Dp,GEO_UNIT_E,GEO_UNIT_E1c,GEO_UNIT_E1f,GEO_UNIT_E1m,GEO_UNIT_E2-3f,GEO_UNIT_E2c,GEO_UNIT_E2f,GEO_UNIT_E2m,GEO_UNIT_E2s,GEO_UNIT_E3c,GEO_UNIT_E3m,GEO_UNIT_EMas-sb,GEO_UNIT_EOa-bv,GEO_UNIT_EOas-ja,GEO_UNIT_EOgy,GEO_UNIT_EOsa,GEO_UNIT_Ea.bvs,GEO_UNIT_Ea.bvt,GEO_UNIT_Eabvt,GEO_UNIT_Eav,GEO_UNIT_Eavt,GEO_UNIT_Ebv,GEO_UNIT_Ed.av,GEO_UNIT_Edavt,GEO_UNIT_Edsv,GEO_UNIT_Edt,GEO_UNIT_Edv,GEO_UNIT_Edvs,GEO_UNIT_Edvt,GEO_UNIT_Egr,GEO_UNIT_Eja,GEO_UNIT_Ek,GEO_UNIT_Ekgy,GEO_UNIT_Ekh,GEO_UNIT_Ekn,GEO_UNIT_Eksh,GEO_UNIT_ElPE-Eh,GEO_UNIT_JKbl,GEO_UNIT_JKkgp,GEO_UNIT_JKsj,GEO_UNIT_Jch,GEO_UNIT_Jd,GEO_UNIT_Jel,GEO_UNIT_Jh,GEO_UNIT_Jk,GEO_UNIT_Jl,GEO_UNIT_Jmz,GEO_UNIT_Jph,GEO_UNIT_Jsc,GEO_UNIT_Jsh.ls,GEO_UNIT_Judi,GEO_UNIT_Jugn,GEO_UNIT_Jugr,GEO_UNIT_K,GEO_UNIT_K1-2lm,GEO_UNIT_K1a.bv,GEO_UNIT_K1bl,GEO_UNIT_K1c,GEO_UNIT_K1l,GEO_UNIT_K2c,GEO_UNIT_K2l1,GEO_UNIT_K2l2,"GEO_UNIT_K2m,1","GEO_UNIT_K2sh,m",GEO_UNIT_KEpd-g,GEO_UNIT_KEpd-gu,GEO_UNIT_KPAavs,GEO_UNIT_KPeam,GEO_UNIT_KPef,GEO_UNIT_KPegr-di,GEO_UNIT_Kab,GEO_UNIT_Kad,GEO_UNIT_Kat,GEO_UNIT_Kbgp,GEO_UNIT_Kbv,GEO_UNIT_Kbvt,GEO_UNIT_Kfsh,GEO_UNIT_Kgr,GEO_UNIT_Kgu,GEO_UNIT_Kk,GEO_UNIT_Kl,GEO_UNIT_Klsm,GEO_UNIT_Klsol,GEO_UNIT_Knl,GEO_UNIT_Knz,GEO_UNIT_Ksn,GEO_UNIT_Ksr,GEO_UNIT_Ktb,GEO_UNIT_Ktl,GEO_UNIT_Ktr,GEO_UNIT_Ktzl,GEO_UNIT_Ku,GEO_UNIT_Kuft,GEO_UNIT_Kupl,GEO_UNIT_Kus,GEO_UNIT_Kussh,GEO_UNIT_MPa.bvt,GEO_UNIT_MPlfgp,GEO_UNIT_Ma.bv,GEO_UNIT_Mc,GEO_UNIT_Md.av,GEO_UNIT_Mlgs,GEO_UNIT_Mlmmi,"GEO_UNIT_Mm,s,l",GEO_UNIT_Mms,GEO_UNIT_MuPlaj,GEO_UNIT_Mur,GEO_UNIT_Murc,GEO_UNIT_Murm,GEO_UNIT_Murmg,GEO_UNIT_OMa.bv,GEO_UNIT_OMas,GEO_UNIT_OMat,GEO_UNIT_OMav,GEO_UNIT_OMc,GEO_UNIT_OMd.av,GEO_UNIT_OMf,GEO_UNIT_OMgr,GEO_UNIT_OMml,GEO_UNIT_OMq,GEO_UNIT_OMql,GEO_UNIT_OMr,GEO_UNIT_OMrb,GEO_UNIT_OMz1,GEO_UNIT_OMz2,GEO_UNIT_OMz3,GEO_UNIT_Odi,GEO_UNIT_Odi-gb,GEO_UNIT_Ogb,GEO_UNIT_Ogr-di,"GEO_UNIT_Olc,s",GEO_UNIT_Olcs,"GEO_UNIT_Olm,s,c",GEO_UNIT_P,GEO_UNIT_PAEav,GEO_UNIT_PAgr-di,GEO_UNIT_PLd.av,GEO_UNIT_PLgr,GEO_UNIT_PZ1a.bv,GEO_UNIT_Pd,GEO_UNIT_Pda,GEO_UNIT_PeEck,GEO_UNIT_PeEf,GEO_UNIT_PeEm,GEO_UNIT_PeEpd,GEO_UNIT_Pec,GEO_UNIT_Pel,GEO_UNIT_Peps,GEO_UNIT_Pgkc,GEO_UNIT_Pj,GEO_UNIT_PlQc,GEO_UNIT_Plav,GEO_UNIT_Plbk,GEO_UNIT_Plc,GEO_UNIT_Pld.asv,GEO_UNIT_Pld.avs,GEO_UNIT_Plmb1,GEO_UNIT_Plms,GEO_UNIT_Pr,GEO_UNIT_Pz,GEO_UNIT_Pz2mt2,GEO_UNIT_Pzkb,GEO_UNIT_Qa.bv,GEO_UNIT_Qabv,GEO_UNIT_Qabvs,GEO_UNIT_Qal,GEO_UNIT_Qbv,GEO_UNIT_Qcf,GEO_UNIT_Qft1,GEO_UNIT_Qft2,GEO_UNIT_Qm,"GEO_UNIT_Qs,d",GEO_UNIT_Qsf,GEO_UNIT_Qsw,GEO_UNIT_Qtr,GEO_UNIT_Qvc,GEO_UNIT_TRJs,GEO_UNIT_TRJvm,GEO_UNIT_TRKubl,GEO_UNIT_TRKurl,GEO_UNIT_TRe,GEO_UNIT_TRe1,GEO_UNIT_TRjs,GEO_UNIT_TRkk-nz,GEO_UNIT_TRn,GEO_UNIT_TRsh,GEO_UNIT_am,GEO_UNIT_di-gb,GEO_UNIT_gb,GEO_UNIT_h,GEO_UNIT_mb,GEO_UNIT_om1,GEO_UNIT_pC-C,GEO_UNIT_pC-Cs,GEO_UNIT_pCgr,GEO_UNIT_pCk,GEO_UNIT_pCmt1,GEO_UNIT_pCmt2,GEO_UNIT_pCr,GEO_UNIT_pCrr,GEO_UNIT_pd,GEO_UNIT_pgr,GEO_UNIT_sp,GEO_UNIT_sr,GEO_UNIT_tm,Climate_Type_ ,Climate_Type_A-C-VW,Climate_Type_A-C-W,Climate_Type_A-K-W,Climate_Type_A-M-VW,Climate_Type_H-C-W,Climate_Type_H-K-W,Climate_Type_PH-C-W,Climate_Type_SA-C-VW,Climate_Type_SA-C-W,Climate_Type_SA-K-M,Climate_Type_SA-K-W,Climate_Type_SH-C-W,Climate_Type_SH-K-M,Climate_Type_SH-K-W
46.483,35.199,2029.0,248,1172.695948,3766.92269,49.665966,26.4117374,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.483,35.203,1803.0,248,858.7588688,3683.626638,44.7902489,24.1277256,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.478,35.204,1897.0,248,1009.415737,4110.01337,28.3389301,15.8221626,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.464,35.221,1464.0,248,672.7339921,3964.108896,4.9446969,2.8307972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.481,35.203,1827.0,248,946.875305,3862.513648,57.7546959,30.0084515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.473,35.208,1813.0,248,883.0575235,4501.425804,17.2946968,9.8120718,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.472,35.209,1787.0,248,866.612413,4585.043547,29.918499,16.656395,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.471,35.213,1533.0,248,633.0518423,4654.533461,66.9378433,33.7975006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.872,35.036,2425.0,241,1148.634356,4943.632674,41.8295593,22.6993427,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47.291,35.075,1848.0,234,409.1217203,1676.033638,16.8375988,9.5575857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47.288,35.071,1843.0,234,529.0491398,1503.796123,19.0647297,10.7937584,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47.284,35.071,1829.0,234,287.2729159,1172.06225,22.0643063,12.4425583,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
